name,nat,dob,bp,ateam,league,year,dteam,overall,removed,why,height,weight,pos,shoots
Christer Olsson,SWE,1970-07-24,"Arboga, Sweden",Brynas If Gavle,SEL,1993-01-01,19,275,N,,71.0,195.0,D,L
Patrick Howald,CHE,1969-12-26,"Bern, Switzerland",Lugano,SwissA,1993-01-01,26,276,N,,71.0,185.0,LW,L
Dany Bousquet,CAN,1973-04-03,"Montreal, QC  CAN",Penticton Panthers,BCJHL,1993-01-01,15,277,N,,71.0,175.0,C,L
Burke Murphy,CAN,1973-06-05,"Gloucester, ON  CAN",St. Lawrence University,NCAA,1993-01-01,20,278,N,,72.0,180.0,LW,L
Mikhail Lapin,RUS,1975-05-12,"Moscow, Russia",Western Michigan University,NCAA,1993-01-01,10,279,N,,74.0,190.0,D,L
Sergei Tkachenko,RUS,1971-06-06,"Kiev, Russia",Hamilton Canucks,AHL,1993-01-01,23,280,N,,74.0,198.0,G,L
Russell Guzior,USA,1974-12-01,"Chicago, IL  USA",Culver Military Academy,Ind.,1993-01-01,8,281,N,,70.0,165.0,C,R
Gordon Hunt,USA,1975-07-15,"Greenwich, CT  USA",Detroit Compuware,NAHL,1993-01-01,17,282,N,,77.0,200.0,C,L
John Hillman,USA,1974-10-10,"Fridley, MN  USA",St. Paul Vulcans,USHL,1993-01-01,32,283,N,,73.0,200.0,C,L
Tom Noble,USA,1975-03-21,"Quincy, MA  USA",Catholic Memorial H.S.,Mass.,1993-01-01,16,284,N,,70.0,165.0,G,L
Russell Hewson,CAN,1975-01-12,"Lloydminster, AB  CAN",Swift Current Broncos,WHL,1993-01-01,33,285,N,,72.0,190.0,LW,L
Hans Jonsson,SWE,1973-08-02,"Jarved, Sweden",Modo Hockey Ornskoldsvik,SEL,1993-01-01,5,286,N,,73.0,176.0,D,L
Ed Jovanovski,CAN,1976-06-26,"Windsor, ON  CAN",Windsor Spitfires,OHL,1994-01-01,13,1,N,,75.0,221.0,D,L
Oleg Tverdovsky,UKR,1976-05-18,"Donetsk, Ukraine",Krylja Sovetov,Russia,1994-01-01,24,2,N,,73.0,211.0,D,L
Radek Bonk,CZE,1976-01-09,"Krnov, Czech Republic",Las Vegas Thunder,IHL,1994-01-01,9,3,N,,74.0,210.0,C,L
Jason Bonsignore,USA,1976-04-15,"Rochester, NY  USA",Niagara Falls Thunder,OHL,1994-01-01,22,4,N,,76.0,220.0,C,R
Jeff O'Neill,CAN,1976-02-23,"Richmond Hill, ON  CAN",Guelph Storm,OHL,1994-01-01,34,5,N,,73.0,195.0,C,R
Ryan Smyth,CAN,1976-02-21,"Banff, AB  CAN",Moose Jaw Warriors,WHL,1994-01-01,22,6,N,,74.0,192.0,LW,L
Jamie Storr,CAN,1975-12-28,"Brampton, ON  CAN",Owen Sound Platers,OHL,1994-01-01,26,7,N,,74.0,200.0,G,L
Jason Wiemer,CAN,1976-04-14,"Kimberley, BC  CAN",Portland Winter Hawks,WHL,1994-01-01,14,8,N,,73.0,225.0,C,L
Brett Lindros,CAN,1975-12-02,"London, ON  CAN",Kingston Frontenacs,OHL,1994-01-01,2,9,N,,76.0,217.0,RW,R
Nolan Baumgartner,CAN,1976-03-23,"Calgary, AB  CAN",Kamloops Blazers,WHL,1994-01-01,15,10,N,,74.0,195.0,D,R
Jeff Friesen,CAN,1976-08-05,"Meadow Lake, SK  CAN",Regina Pats,WHL,1994-01-01,28,11,N,,73.0,212.0,LW,L
Wade Belak,CAN,1976-07-03,"Saskatoon, SK  CAN",Saskatoon Blades,WHL,1994-01-01,32,12,N,,77.0,222.0,RW,R
Mattias Ohlund,SWE,1976-09-09,"Pitea, Sweden",Pitea,Sweden,1994-01-01,23,13,N,,76.0,229.0,D,L
Ethan Moreau,CAN,1975-09-22,"Huntsville, ON  CAN",Niagara Falls Thunder,OHL,1994-01-01,16,14,N,,75.0,219.0,LW,L
Alexander Kharlamov,RUS,1975-09-23,"Moscow, Russia",Cska,Russia,1994-01-01,15,15,N,,72.0,187.0,RW,L
Eric Fichaud,CAN,1975-11-04,"Anjou, QC  CAN",Chicoutimi Sagueneens,QMJHL,1994-01-01,10,16,N,,71.0,171.0,G,L
Wayne Primeau,CAN,1976-06-04,"Scarborough, ON  CAN",Owen Sound Platers,OHL,1994-01-01,7,17,N,,76.0,225.0,C,L
Brad Brown,CAN,1975-12-27,"Baie Verte, NL  CAN",North Bay Centennials,OHL,1994-01-01,8,18,N,,76.0,220.0,D,R
Chris Dingman,CAN,1976-07-06,"Edmonton, AB  CAN",Brandon Wheat Kings,WHL,1994-01-01,20,19,N,,76.0,244.0,LW,L
Jason Botterill,CAN,1976-05-19,"Edmonton, AB  CAN",U. Of Michigan,NCAA,1994-01-01,25,20,N,,76.0,217.0,LW,L
Yevgeni Ryabchikov,RUS,1974-01-16,"Jaroslavl, Russia",Molot Perm,Russia,1994-01-01,6,21,N,,71.0,167.0,G,L
Jeffrey Kealty,USA,1976-04-09,"Boston, MA  USA",Catholic Memorial H.S.,Mass.,1994-01-01,32,22,N,,76.0,175.0,D,L
Yan Golubovsky,RUS,1976-03-09,"Novosibirsk, Russia",Cska,Russia,1994-01-01,17,23,N,,75.0,205.0,D,R
Chris Wells,CAN,1975-11-12,"Calgary, AB  CAN",Seattle Thunderbirds,WHL,1994-01-01,5,24,N,,78.0,223.0,C,L
Vadim Sharifijanov,RUS,1975-12-23,"Ufa, Russia",Ufa Salavat Yulayev,Russia,1994-01-01,1,25,N,,72.0,205.0,RW,L
Dan Cloutier,CAN,1976-04-22,"Mont-Laurier, QC  CAN",Sault Ste. Marie Greyhounds,OHL,1994-01-01,3,26,N,,73.0,195.0,G,L
Rhett Warrener,CAN,1976-01-27,"Shaunavon, SK  CAN",Saskatoon Blades,WHL,1994-01-01,13,27,N,,73.0,203.0,D,R
Johan Davidsson,SWE,1976-01-06,"Jönköping, Sweden",Hv71 Jonkoping,SEL,1994-01-01,24,28,N,,73.0,181.0,C,R
Stanislav Neckar,CZE,1975-12-22,"Ceské Budejovice, Czech Republic",Ceske Budejovice Hc,Czech,1994-01-01,9,29,N,,73.0,214.0,D,L
Deron Quint,USA,1976-03-12,"Durham, NH  USA",Seattle Thunderbirds,WHL,1994-01-01,33,30,N,,74.0,192.0,D,L
Jason Podollan,CAN,1976-02-18,"Vernon, BC  CAN",Spokane Chiefs,WHL,1994-01-01,13,31,N,,74.0,201.0,C,R
Mike Watt,CAN,1976-03-31,"Seaforth, ON  CAN",Stratford Cullitons,MOJHL,1994-01-01,22,32,N,,74.0,210.0,LW,L
Matt Johnson,CAN,1975-11-23,"Welland, ON  CAN",Peterborough Petes,OHL,1994-01-01,26,33,N,,77.0,235.0,LW,L
Colin Cloutier,CAN,1976-01-27,"Winnipeg, MB  CAN",Brandon Wheat Kings,WHL,1994-01-01,14,34,N,,75.0,224.0,C,L
Josef Marha,CZE,1976-06-02,"Havlickuv Brod, Czech Republic",Dukla Jihlava,Czech,1994-01-01,32,35,N,,73.0,191.0,C,L
Ryan Johnson,CAN,1976-06-14,"Thunder Bay, ON  CAN",Thunder Bay Flyers,USHL,1994-01-01,13,36,N,,73.0,199.0,C,L
Angel Nikolov,CZE,1975-11-18,"Most, Czech Republic",Litvinov Chp Hc,Czech,1994-01-01,28,37,N,,73.0,176.0,D,L
Jason Holland,CAN,1976-04-30,"Morinville, AB  CAN",Kamloops Blazers,WHL,1994-01-01,2,38,N,,74.0,193.0,D,R
Robb Gordon,CAN,1976-01-13,"Murrayville, BC  CAN",Powell River Paper Kings,BCJHL,1994-01-01,23,39,N,,71.0,170.0,C,R
Jean-Yves Leroux,CAN,1976-06-24,"Montreal, QC  CAN",Beauport Harfangs,QMJHL,1994-01-01,16,40,N,,74.0,211.0,LW,L
Scott Cherrey,CAN,1976-05-27,"Drayton, ON  CAN",North Bay Centennials,OHL,1994-01-01,15,41,N,,73.0,199.0,LW,L
Dave Scatchard,CAN,1976-02-20,"Hinton, AB  CAN",Portland Winter Hawks,WHL,1994-01-01,23,42,N,,75.0,220.0,C,R
Curtis Brown,CAN,1976-02-12,"Unity, SK  CAN",Moose Jaw Warriors,WHL,1994-01-01,7,43,N,,72.0,200.0,C,L
Jose Theodore,CAN,1976-09-13,"Laval, QC  CAN",St. Jean Lynx,QMJHL,1994-01-01,8,44,N,,71.0,185.0,G,R
Dmitri Ryabykin,RUS,1976-03-24,"Moscow, Russia",Moscow Dynamo,Russia,1994-01-01,20,45,N,,73.0,180.0,D,R
Lee Jinman,CAN,1976-01-10,"Toronto, ON  CAN",North Bay Centennials,OHL,1994-01-01,25,46,N,,70.0,155.0,C,R
Daniel Goneau,CAN,1976-01-16,"Montreal, QC  CAN",Laval Titan,QMJHL,1994-01-01,6,47,Y,Unsigned,72.0,195.0,LW,L
Sean Haggerty,USA,1976-02-11,"Rye, NY  USA",Detroit Jr. Red Wings,OHL,1994-01-01,10,48,N,,73.0,186.0,LW,L
Mathieu Dandenault,CAN,1976-02-03,"Sherbrooke, QC  CAN",Sherbrooke Faucons,QMJHL,1994-01-01,17,49,N,,72.0,208.0,RW,R
Richard Park,KOR,1976-05-27,"Seoul, Korea (South)",Belleville Bulls,OHL,1994-01-01,5,50,N,,71.0,190.0,RW,R
Patrik Elias,CZE,1976-04-13,"Trebic, Czech Republic",Kladno,Czech,1994-01-01,1,51,N,,73.0,195.0,LW,L
Rudolf Vercik,SVK,1976-03-19,"Bratislava, Slovakia",Slovan Bratislava,Slovakia,1994-01-01,3,52,N,,73.0,191.0,LW,L
Corey Neilson,CAN,1976-08-22,"Oromocto, BC  CAN",North Bay Centennials,OHL,1994-01-01,22,53,N,,76.0,207.0,D,R
Chris Murray,CAN,1974-10-25,"Port Hardy, BC  CAN",Kamloops Blazers,WHL,1994-01-01,8,54,N,,74.0,209.0,RW,R
Vadim Epanchintsev,RUS,1976-03-16,"Orsk, Russia",Moscow Spartak,Russia,1994-01-01,14,55,N,,69.0,165.0,C,L
Dorian Anneck,CAN,1976-04-24,"Winnipeg, MB  CAN",Victoria Cougars,WHL,1994-01-01,33,56,N,,73.0,183.0,C,L
Sven Butenschon,DEU,1976-03-22,"Itzehoe, Germany",Brandon Wheat Kings,WHL,1994-01-01,5,57,N,,76.0,215.0,D,L
Tavis Hansen,CAN,1975-06-17,"Prince Albert, SK  CAN",Tacoma Rockets,WHL,1994-01-01,33,58,N,,73.0,205.0,RW,R
Vitali Yachmenev,RUS,1975-01-08,"Chelyabinsk, Russia",North Bay Centennials,OHL,1994-01-01,26,59,N,,71.0,195.0,RW,L
Brad Symes,CAN,1976-04-26,"Edmonton, AB  CAN",Portland Winter Hawks,WHL,1994-01-01,22,60,N,,73.0,210.0,D,L
Sebastien Bety,CAN,1976-05-06,"St-Beranrd, QC  CAN",Drummondville Voltigeurs,QMJHL,1994-01-01,32,61,N,,74.0,201.0,D,L
Artem Anisimov,RUS,1976-07-27,"Kazan, Russia",Kazan Itil,Russia,1994-01-01,4,62,N,,73.0,187.0,D,L
Jason Strudwick,CAN,1975-07-17,"Edmonton, AB  CAN",Kamloops Blazers,WHL,1994-01-01,2,63,N,,76.0,226.0,D,L
Freddy Modin,SWE,1974-10-08,"Sundsvall, Sweden",Sundsvall,Sweden,1994-01-01,10,64,N,,76.0,220.0,LW,L
Chad Allan,CAN,1976-07-12,"Davidson, SK  CAN",Saskatoon Blades,WHL,1994-01-01,23,65,N,,73.0,195.0,D,L
Alexei Yegorov,RUS,1975-05-21,"St. Petersburg, Russia",Ska,Russia,1994-01-01,28,66,N,,69.0,174.0,RW,L
Craig Reichert,CAN,1974-05-11,"Winnipeg, MB  CAN",Red Deer Rebels,WHL,1994-01-01,24,67,N,,72.0,195.0,RW,R
Stephane Roy,CAN,1976-01-26,"Ste-Martine, QC  CAN",Val-D'Or Foreurs,QMJHL,1994-01-01,19,68,N,,70.0,173.0,C,L
Rumun Ndur,NGA,1975-07-07,"Zaria, Nigeria",Guelph Storm,OHL,1994-01-01,7,69,N,,74.0,225.0,D,L
Marko Kiprusoff,FIN,1972-06-06,"Turku, Finland",Tps Turku,FINLAND,1994-01-01,8,70,N,,72.0,194.0,D,R
Sheldon Souray,CAN,1976-07-13,"Elk Point, AB  CAN",Tri-City Americans,WHL,1994-01-01,1,71,N,,76.0,233.0,D,L
Chris Drury,USA,1976-08-20,"Trumbull, CT  USA",Fairfield Prep.,Conn.,1994-01-01,32,72,N,,70.0,191.0,C,R
Greg Crozier,CAN,1976-07-06,"Calgary, AB  CAN",Lawrence Academy,Mass.,1994-01-01,5,73,N,,75.0,180.0,LW,L
Martin Belanger,CAN,1976-02-03,"LaSalle, QC  CAN",Granby Bisons,QMJHL,1994-01-01,8,74,N,,72.0,206.0,D,R
Sean Gillam,CAN,1976-05-07,"Lethbridge, AB  CAN",Spokane Chiefs,WHL,1994-01-01,17,75,N,,73.0,187.0,D,R
Alexei Krivchenkov,RUS,1974-06-11,"Vsolye Sibirskoye, Russia",Cska,Russia,1994-01-01,5,76,N,,72.0,185.0,D,L
Chris Clark,USA,1976-03-08,"South Windsor, CT  USA",Springfield Olympics,NEJHL,1994-01-01,20,77,N,,72.0,191.0,RW,R
Adam Smith,CAN,1976-04-24,"Digby, NS  CAN",Tacoma Rockets,WHL,1994-01-01,3,78,N,,72.0,190.0,D,L
Adam Copeland,CAN,1976-06-05,"St. Catharines, ON  CAN",Burlington Cougars,OPJHL,1994-01-01,22,79,N,,74.0,184.0,RW,R
Byron Briske,CAN,1976-01-23,"Humboldt, SK  CAN",Red Deer Rebels,WHL,1994-01-01,24,80,N,,75.0,201.0,D,R
Bryan Masotta,USA,1975-05-30,"New Haven, CT  USA",Hotchkiss School,Conn.,1994-01-01,9,81,N,,74.0,195.0,G,L
Steve Cheredaryk,CAN,1975-11-20,"Calgary, AB  CAN",Medicine Hat Tigers,WHL,1994-01-01,33,82,N,,74.0,197.0,D,L
Hnat Domenichelli,CAN,1976-02-17,"Edmonton, AB  CAN",Kamloops Blazers,WHL,1994-01-01,34,83,N,,72.0,195.0,LW,L
David Nemirovsky,CAN,1976-08-01,"Toronto, ON  CAN",Ottawa 67'S,OHL,1994-01-01,13,84,N,,73.0,192.0,RW,R
Steve Mclaren,CAN,1975-02-03,"Owen Sound, ON  CAN",North Bay Centennials,OHL,1994-01-01,16,85,N,,72.0,226.0,LW,L
Dimitri Klevakin,RUS,1976-02-20,"Angarsk, Russia",Moscow Spartak,Russia,1994-01-01,14,86,N,,71.0,165.0,LW,L
Milan Hejduk,CZE,1976-02-14,"Usti, Czech Republic",Pardubice Hc,Czech,1994-01-01,32,87,N,,72.0,190.0,RW,R
Adam Magarrell,CAN,1976-02-01,"Winnipeg, MB  CAN",Brandon Wheat Kings,WHL,1994-01-01,4,88,N,,75.0,178.0,D,L
Vaclav Varada,CZE,1976-04-26,"Vsetin, Czech Republic",Vitkovice Hc,Czech,1994-01-01,28,89,N,,72.0,209.0,RW,L
Brad Lukowich,CAN,1976-08-12,"Cranbrook, BC  CAN",Kamloops Blazers,WHL,1994-01-01,2,90,N,,73.0,200.0,D,L
Ryan Duthie,CAN,1974-09-02,"Red Deer, AB  CAN",Spokane Chiefs,WHL,1994-01-01,20,91,N,,70.0,180.0,C,R
Mike Dubinsky,CAN,1976-08-26,"Edmonton, AB  CAN",Brandon Wheat Kings,WHL,1994-01-01,23,92,N,,73.0,181.0,RW,R
Matthew Herr,USA,1976-05-26,"Hackensack, NJ  USA",Hotchkiss School,Conn.,1994-01-01,15,93,N,,74.0,203.0,C,L
Tyler Harlton,CAN,1976-01-11,"Regina, SK  CAN",Vernon,BCJHL,1994-01-01,19,94,N,,75.0,201.0,D,L
Jussi Tarvainen,FIN,1976-05-31,"Lahti, Finland",Kalpa Kuopio,FINLAND,1994-01-01,22,95,N,,74.0,185.0,C,R
Arto Kuki,FIN,1976-02-22,"Espoo, Finland",Kiekko-Espoo,FINLAND,1994-01-01,8,96,N,,75.0,205.0,C,L
Johan Finnstrom,SWE,1976-03-27,"Broby, Sweden",Rogle Angelholm,SEL,1994-01-01,20,97,N,,75.0,205.0,D,L
Jamie Wright,CAN,1976-05-13,"Kitchener, ON  CAN",Guelph Storm,OHL,1994-01-01,25,98,N,,72.0,194.0,LW,L
Eric Nickulas,USA,1975-03-25,"Hyannis, MA  USA",Cushing Academy,HIGH-MA,1994-01-01,6,99,N,,71.0,206.0,RW,R
Alexander Korobolin,RUS,1976-03-12,"Chelyabinsk, Russia",Chelyabinsk Mechel,Russia,1994-01-01,3,100,N,,74.0,189.0,D,L
Sebastien Vallee,CAN,1976-01-02,"Thetford Mines, QC  CAN",Victoriaville Tigres,QMJHL,1994-01-01,4,101,N,,76.0,180.0,LW,L
Tom O'Connor,USA,1976-01-09,"Springfield, MA  USA",Springfield Olympics,EJHL,1994-01-01,5,102,N,,74.0,190.0,D,L
Zdenek Skorepa,CZE,1976-08-10,"Duchcov, Czech Republic",Litvinov Chp Hc,Czech,1994-01-01,1,103,N,,72.0,187.0,LW,L
Sylvain Blouin,CAN,1974-05-21,"Montreal, QC  CAN",Laval Titan,QMJHL,1994-01-01,3,104,N,,74.0,215.0,LW,L
Dave Geris,CAN,1976-06-07,"North Bay, ON  CAN",Windsor Spitfires,OHL,1994-01-01,13,105,N,,76.0,221.0,D,L
Pavel Trnka,CZE,1976-07-27,"Plzen, Czech Republic",Plzen Hc,Czech,1994-01-01,24,106,N,,74.0,206.0,D,L
Nisse Ekman,SWE,1976-03-11,"Stockholm, Sweden",Hammarby Ik,Sweden,1994-01-01,20,107,N,,72.0,181.0,RW,L
Craig Mills,CAN,1976-08-27,"Toronto, ON  CAN",Belleville Bulls,OHL,1994-01-01,33,108,N,,72.0,203.0,RW,R
Ryan Risidore,CAN,1976-04-04,"Hamilton, ON  CAN",Guelph Storm,OHL,1994-01-01,34,109,N,,76.0,192.0,D,L
Jon Gaskins,USA,1976-01-11,"Dallas, TX  USA",Dubuque Fighting Saints,USHL,1994-01-01,22,110,N,,75.0,205.0,D,L
Chris Schmidt,CAN,1976-03-01,"Beaverlodge, AB  CAN",Seattle Thunderbirds,WHL,1994-01-01,26,111,N,,75.0,212.0,C,L
Mark Mcarthur,CAN,1975-11-16,"East York, ON  CAN",Guelph Storm,OHL,1994-01-01,2,112,N,,71.0,179.0,G,L
Tony Tuzzolino,USA,1975-10-09,"Buffalo, NY  USA",Michigan State U.,NCAA,1994-01-01,32,113,N,,74.0,180.0,RW,R
Frederic Deschenes,CAN,1976-01-12,"Quebec City, QC  CAN",Granby Bisons,QMJHL,1994-01-01,17,114,N,,69.0,164.0,G,L
Brian Swanson,USA,1976-03-24,"Eagle River, AK  USA",Omaha Lancers,USHL,1994-01-01,28,115,N,,70.0,185.0,C,L
Albert O'Connell,USA,1976-05-20,"Cambridge, MA  USA",St. Sebastian'S School,HIGH-MA,1994-01-01,2,116,N,,72.0,188.0,LW,L
Yanick Dube,CAN,1974-06-14,"Gaspe, QC  CAN",Laval Titan,QMJHL,1994-01-01,23,117,N,,68.0,162.0,C,R
Marc Dupuis,CAN,1976-04-22,"Cornwall, ON  CAN",Belleville Bulls,OHL,1994-01-01,16,118,N,,71.0,176.0,D,L
Yanick Jean,CAN,1975-11-26,"Chicoutimi, QC  CAN",Chicoutimi Sagueneens,QMJHL,1994-01-01,15,119,N,,73.0,198.0,D,L
Edvin Frylen,SWE,1975-12-23,"Järfälla, Sweden",Vasteras Ik,SEL,1994-01-01,19,120,N,,72.0,211.0,D,L
Sergei Klimentiev,UKR,1975-04-05,"Kiev, Ukraine",Medicine Hat Tigers,WHL,1994-01-01,7,121,N,,71.0,200.0,D,L
Jimmy Drolet,CAN,1976-02-19,"Ville Vanier, QC  CAN",St. Hyacinthe Lasers,QMJHL,1994-01-01,8,122,N,,73.0,174.0,D,L
Frank Appel,DEU,1976-05-12,"Krefeld, Germany",Duesseldorf Eg,1.GBun,1994-01-01,20,123,N,,76.0,207.0,D,L
Marty Turco,CAN,1975-08-13,"Sault Ste. Marie, ON  CAN",Cambridge H.S.,Mass.,1994-01-01,25,124,N,,71.0,184.0,G,L
Darren Wright,CAN,1976-05-22,"Duncan, BC  CAN",Prince Albert Raiders,WHL,1994-01-01,6,125,N,,73.0,182.0,D,L
Mark Deyell,CAN,1976-03-26,"Regina, SK  CAN",Saskatoon Blades,WHL,1994-01-01,10,126,N,,69.0,150.0,C,R
Doug Battaglia,CAN,1975-10-26,"Newmarket, ON  CAN",Brockville Braves,CJHL,1994-01-01,17,127,N,,72.0,185.0,LW,L
Clint Johnson,USA,1976-04-07,"Duluth, MN  USA",Duluth East H.S.,Minn.,1994-01-01,5,128,N,,74.0,200.0,LW,L
Christian Gosselin,CAN,1976-08-21,"St. Redempteur, QC  CAN",St. Hyacinthe Lasers,QMJHL,1994-01-01,1,129,N,,76.0,206.0,D,L
Martin Ethier,CAN,1976-09-03,"St. Eustache, QC  CAN",Beauport Harfangs,QMJHL,1994-01-01,3,130,N,,73.0,178.0,D,R
Mike Gaffney,USA,1976-06-19,"Worcester, MA  USA",St. John'S H.S.,Mass.,1994-01-01,9,131,N,,72.0,202.0,D,R
Bates Battaglia,USA,1975-12-13,"Chicago, IL  USA",Caledon Canadians,OHA-B,1994-01-01,24,132,N,,74.0,205.0,LW,L
Daniel Alfredsson,SWE,1972-12-11,"Gothenburg, Sweden",Vastra Frolunda Hc Goteborg,SEL,1994-01-01,9,133,N,,71.0,200.0,RW,R
Ryan Smart,USA,1975-09-22,"Meadville, PA  USA",Meadville H.S.,Penn.,1994-01-01,1,134,N,,72.0,170.0,C,R
Yuri Litvinov,UKR,1976-04-11,"Donetsk, Ukraine",Krylja Sovetov,Russia,1994-01-01,3,135,N,,70.0,163.0,C,L
Terry Marchant,USA,1976-02-24,"Buffalo, NY  USA",Niagara Scenics,NAJHL,1994-01-01,22,136,N,,72.0,206.0,LW,L
Daniel Juden,USA,1976-04-17,"Beverly, MA  USA",Governor'S Academy,Mass.,1994-01-01,14,137,N,,75.0,195.0,C,R
Bryce Salvador,CAN,1976-02-11,"Brandon, MB  CAN",Lethbridge Hurricanes,WHL,1994-01-01,14,138,N,,75.0,215.0,D,L
Nicholas Windsor,CAN,1976-01-19,"Granby, QC  CAN",Cornwall Colts,COJHL,1994-01-01,32,139,N,,73.0,174.0,D,L
Alexander Selivanov,RUS,1971-03-23,"Moscow, Russia",Moscow Spartak,Russia,1994-01-01,4,140,N,,72.0,205.0,RW,L
Alexander Korolyuk,RUS,1976-01-15,"Moscow, Russia",Krylja Sovetov,Russia,1994-01-01,28,141,N,,69.0,190.0,LW,L
Jason Stewart,USA,1976-04-30,"St. Paul, MN  USA",Simley H.S.,Mass.,1994-01-01,2,142,N,,71.0,185.0,C,R
Steve Vezina,CAN,1975-10-25,"St. Jean, QC  CAN",Beauport Harfangs,QMJHL,1994-01-01,33,143,N,,70.0,172.0,G,L
Jim Ensom,CAN,1976-08-24,"Oshawa, ON  CAN",North Bay Centennials,OHL,1994-01-01,16,144,N,,75.0,191.0,C,L
Dimitri Mekeshkin,RUS,1976-01-29,"Udmurtia, Russia",Omsk Avangard,Russia,1994-01-01,15,145,N,,73.0,174.0,D,L
Chris Kibermanis,CAN,1976-03-24,"Calgary, AB  CAN",Red Deer Rebels,WHL,1994-01-01,33,146,N,,77.0,184.0,D,R
Cal Benazic,CAN,1975-09-29,"Prince George, BC  CAN",Medicine Hat Tigers,WHL,1994-01-01,7,147,N,,75.0,187.0,D,L
Joel Irving,CAN,1976-01-02,"Lumsden, SK  CAN",Regina Pat Canadians,Midget AAA,1994-01-01,8,148,N,,75.0,190.0,C,R
Patrik Haltia,SWE,1973-03-29,"Karlstad, Sweden",Farjestads Bk Karlstad,SEL,1994-01-01,20,149,N,,73.0,176.0,G,L
Evgeny Petrochinin,RUS,1976-02-07,"Murmansk, Russia",Moscow Spartak,Russia,1994-01-01,25,150,N,,74.0,190.0,D,L
Andre Roy,USA,1975-02-08,"Port Chester, NY  USA",Chicoutimi Sagueneens,QMJHL,1994-01-01,6,151,N,,76.0,229.0,RW,L
Kam White,USA,1976-02-13,"Chicago, IL  USA",Newmarket Royals,OHL,1994-01-01,10,152,N,,75.0,195.0,D,L
Pavel Agarkov,RUS,1975-04-23,"Moscow, Russia",Krylja Sovetov,Russia,1994-01-01,17,153,N,,71.0,167.0,RW,L
Valentin Morozov,RUS,1975-06-01,"Moscow, Russia",Cska,Russia,1994-01-01,5,154,N,,71.0,176.0,C,L
Luciano Caravaggio,CAN,1975-10-03,"Toronto, ON  CAN",Michigan Tech,NCAA,1994-01-01,1,155,N,,71.0,173.0,G,L
David Brosseau,CAN,1976-01-16,"Montreal, QC  CAN",Shawinigan Cataractes,QMJHL,1994-01-01,3,156,N,,73.0,189.0,C,R
Matt O'Dette,CAN,1975-11-09,"Oshawa, ON  CAN",Kitchener Rangers,OHL,1994-01-01,13,157,N,,77.0,226.0,RW,R
Rocky Welsing,USA,1976-02-08,"Beloit, WI  USA",Wisconsin Capitols,USHL,1994-01-01,24,158,N,,74.0,205.0,D,L
Doug Sproule,USA,1976-02-16,"Red Bank, NJ  USA",Hotchkiss School,Conn.,1994-01-01,9,159,N,,75.0,195.0,LW,L
Curtis Sheptak,CAN,1974-11-19,"Edmonton, AB  CAN",Olds Grizzlys,AJHL,1994-01-01,22,160,N,,75.0,190.0,LW,L
Serge Aubin,CAN,1975-02-15,"Val D'or, QC  CAN",Granby Bisons,QMJHL,1994-01-01,5,161,N,,73.0,200.0,C,L
Dimitrius Sulba,RUS,1976-05-23,"Minsk, Russia",Tivali Minsk,Russia,1994-01-01,22,162,N,,74.0,189.0,RW,L
Luc Gagne,CAN,1976-05-04,"Sturgeon Falls, ON  CAN",Sudbury Wolves,OHL,1994-01-01,26,163,N,,73.0,185.0,RW,R
Chris Maillet,CAN,1976-01-28,"Moncton, NB  CAN",Red Deer Rebels,WHL,1994-01-01,14,164,N,,77.0,188.0,D,L
Calvin Elfring,CAN,1976-04-23,"Lethbridge, AB  CAN",Powell River Paper Kings,BCJHL,1994-01-01,32,165,N,,72.0,150.0,D,L
Colin Forbes,CAN,1976-02-16,"New Westminster, BC  CAN",Sherwood Park,AJHL,1994-01-01,4,166,N,,75.0,220.0,LW,L
Sergei Gorbachev,RUS,1975-10-24,"Saratov, Russia",Moscow Dynamo,Russia,1994-01-01,28,167,N,,72.0,183.0,RW,L
Steve Plouffe,CAN,1975-11-23,"Laval, QC  CAN",Granby Bisons,QMJHL,1994-01-01,7,168,N,,71.0,167.0,G,L
Yuri Kuznetsov,RUS,1971-08-10,"Omsk, Russia",Omsk Avangard,Russia,1994-01-01,23,169,N,,71.0,176.0,C,L
Tyler Prosofsky,CAN,1976-02-19,"Saskatoon, SK  CAN",Tacoma Rockets,WHL,1994-01-01,16,170,Y,Unsigned,72.0,188.0,C,L
Daniel Reja,CAN,1976-05-16,"Toronto, ON  CAN",London Knights,OHL,1994-01-01,15,171,N,,73.0,180.0,C,L
Roman Vopat,CZE,1976-04-21,"Litvinov, Czech Republic",Litvinov Chp Hc,Czech,1994-01-01,19,172,N,,75.0,223.0,LW,L
Shane Hnidy,CAN,1975-11-08,"Neepawa, MB  CAN",Prince Albert Raiders,WHL,1994-01-01,7,173,N,,74.0,204.0,D,R
Jessie Rezansoff,CAN,1976-01-31,"Regina, SK  CAN",Regina Pats,WHL,1994-01-01,8,174,N,,75.0,190.0,RW,R
Ladislav Kohn,CZE,1975-03-04,"Uherské Hradit?, Czech Republic",Swift Current Broncos,WHL,1994-01-01,20,175,N,,71.0,200.0,RW,L
Steve Webb,CAN,1975-04-30,"Peterborough, ON  CAN",Peterborough Petes,OHL,1994-01-01,7,176,N,,72.0,211.0,RW,R
